Data,vendas
2024-12-01T00:00:00-03:00,133.6141
2025-01-01T00:00:00-03:00,107.58495
2025-02-01T00:00:00-03:00,98.74399
2025-03-01T00:00:00-03:00,102.7541
2025-04-01T00:00:00-03:00,97.6047
2025-05-01T00:00:00-03:00,113.00744
2025-06-01T00:00:00-03:00,100.48074
2025-07-01T00:00:00-03:00,109.85707
2025-08-01T00:00:00-03:00,104.17022
2025-09-01T00:00:00-03:00,103.54003
